sheet,categoria,score,nome_azienda,telefono,regione,citta,sito_web,instagram,linkedin,email
2026-05-12,Ottimale,80.0,Ristrutturazioni edili Fabio Greco,339 266 8880,Lazio,Latina,https://ristrutturazioniediligreco.it/,https://www.instagram.com/ristrutturazioniediligreco,,
2026-05-12,Ottimale,75.0,Scuccato S.A. srl,351 652 3175,Lazio,Latina,https://grupposcuccato.com/,https://instagram.com/scuccatosasrl,https://www.linkedin.com/company/scuccato-sa-s-r-l,
2026-05-12,Ottimale,75.0,Songeo Srl,0773 242457,Lazio,Latina,http://www.songeosrl.com/,,,
2026-05-12,Ottimale,75.0,Mefi S.r.l.,0773 240732,Lazio,Latina,http://mefilatina.com/,,,
2026-05-12,Alto,70.0,Co-Mes Costruzioni Group S.r.l.,0773 339364,Lazio,Latina,http://ilmeglioalatina.it/,,,
2026-05-12,Alto,70.0,Società Edile Romana,800 941 407,Lazio,Latina,http://www.societaedileromana.it/,,,
2026-05-12,Alto,65.0,Edil G di Gaetano Liguori,331 968 1952,Lazio,Latina,http://www.edilg.eu/,,,
2026-05-12,Alto,65.0,Edil Lazio SRL,0773 663672,Lazio,Latina,http://www.edillazio.it/,,,
2026-05-12,Alto,65.0,Edil Ciotti,333 461 5372,Lazio,Latina,http://edilciotti.it/,,,
2026-05-12,Alto,65.0,De Angelis Srl,0773 242002,Lazio,Latina,http://www.deangelissrl.com/,,,
2026-05-12,Alto,65.0,Tecnoteam Studio Associato D'Ingegneria,0773 480037,Lazio,Latina,http://tecnoteamlatina.it/tecnoteam/lo-studio/,,,
2026-05-12,Alto,65.0,Lamar,338 984 1543,Lazio,Latina,https://www.lamarcostruzioni.it/,,,
2026-05-12,Alto,60.0,Mele Luigi Impresa Costruzioni Generali Srl,0773 697958,Lazio,Latina,,,,
2026-05-12,Alto,60.0,ELLE COSTRUZIONI SRL,0773 149 6721,Lazio,Latina,,,,
2026-05-12,Alto,60.0,Fenice Costruzioni,0773 259717,Lazio,Latina,,,,
2026-05-12,Alto,60.0,Riccardo Costruzioni,327 094 2297,Lazio,Latina,,,,
2026-05-12,Alto,60.0,Coelme Costruzioni Elettriche E Meccaniche S.R.L.,0773 471054,Lazio,Latina,,,,
2026-05-12,Alto,60.0,G.M. Impianti Srl,0773 663395,Lazio,Latina,,,,
2026-05-12,Alto,60.0,GMF Impianti srl,0773 603181,Lazio,Latina,,,,
2026-05-12,Alto,60.0,Ristrutturazioni edili Pradissitto,339 884 5416,Lazio,Latina,,,,
2026-05-12,Alto,55.0,Alba Nuova Costruzioni Spa,0773 600580,Lazio,Latina,http://www.albanuovacostruzioni.it/,,,
2026-05-12,Alto,55.0,Edil Peg,320 302 3684,Lazio,Latina,https://www.edilpegristrutturazioni.it/content/architect/about-us.html,https://www.instagram.com/edilpeg,,
2026-05-12,Alto,55.0,E.T.I.L Società | Servizi di costruzioni e ristrutturazioni a Latina,335 146 9058,Lazio,Latina,https://icrappalti.it/,,,
2026-05-12,Alto,55.0,Canini Costruzioni Srl,0773 645168,Lazio,Latina,http://www.caninigroup.it/,,,
2026-05-12,Alto,55.0,Neroni Costruzioni. s.r.l.,0773 489748,Lazio,Latina,http://costruzionineroni.com/,,,
2026-05-12,Alto,55.0,Gruppo Baccari,0773 474203,Lazio,Latina,http://www.gruppobaccari.it/,https://www.instagram.com/gruppobaccari,https://www.linkedin.com/company/gruppo-baccari-s,
2026-05-12,Alto,55.0,MARTELLA COSTRUZIONI,335 596 1519,Lazio,Latina,http://martellacostruzioni.it/,,,
2026-05-12,Alto,55.0,Lorella Costruzioni srl,0773 620035,Lazio,Latina,http://www.lorellacostruzioni.it/,,,
2026-05-12,Alto,55.0,Energy S.r.l.,0773 280130,Lazio,Latina,,,,
2026-05-12,Alto,55.0,Tower Edilizia - flooring specialists,392 474 7830,Lazio,Latina,https://www.latinaebusiness.it/tower-edilizia,,,
2026-05-12,Alto,55.0,Toldo F.lli,0773 637057,Lazio,Latina,,,,
2026-05-14,Ottimale,100.0,Colombo Costruzioni Spa,0341 363464,Lombardia,Lecco,http://www.colombo-costruzioni.it/,,,
2026-05-14,Ottimale,100.0,Ristrutturazioni Lecco • Ad Property,0341 179 0065,Lombardia,Lecco,https://www.adproperty.it/,,,
2026-05-14,Ottimale,100.0,"Conca Pavimenti, Rivestimenti, Ristrutturazioni",0341 731118,Lombardia,Lecco,http://www.concasrl.it/,https://www.instagram.com/concasrl,https://www.linkedin.com/in/giovanni-conca-b7180746,
2026-05-14,Ottimale,100.0,Pando Costruzioni srl - Ristrutturazione e Nuove Costruzioni,331 805 4998,Lombardia,Lecco,https://www.pandocostruzioni.com/,https://www.instagram.com/pando_costruzioni,,
2026-05-14,Ottimale,100.0,EDG Ristrutturazioni,333 133 0017,Lombardia,Lecco,https://edgristrutturazioni.com/,,,
2026-05-14,Ottimale,90.0,Bianchi Costruzioni (S.R.L.),0341 230406,Lombardia,Lecco,https://bianchicostruzioni.it/,,,
2026-05-14,Ottimale,90.0,Meles Impianti Elettrici Di Massimo Petrella S.R.L.,0341 496217,Lombardia,Lecco,http://www.meles.it/,,,
2026-05-14,Ottimale,90.0,SR termoimpianti srl,0341 494498,Lombardia,Lecco,http://www.srtermoimpianti.it/,,,
2026-05-14,Ottimale,90.0,Edilizia & Finiture Srl,376 274 7956,Lombardia,Lecco,https://ediliziaefiniture.it/,https://www.instagram.com/ediliziaefinituresrl,,
2026-05-14,Ottimale,90.0,La Bergamasca Edile,347 351 6819,Lombardia,Lecco,https://www.labergamascaedile.it/,,,
2026-05-14,Ottimale,85.0,Galli Franco Sas - Materiali Edili a Lecco,0341 362529,Lombardia,Lecco,https://www.ediliziagallilecco.it/,https://www.instagram.com/galli.franco.edilizia,,
2026-05-14,Ottimale,85.0,Fratelli Ramaj,0341 286714,Lombardia,Lecco,http://www.fratelliramaj.it/,,,
2026-05-14,Ottimale,85.0,MBM OPERE EDILI di Mazzoleni Luca e C. snc,0341 504097,Lombardia,Lecco,http://www.mbmopereedili.com/,https://www.instagram.com/mbm_opere_edili,https://www.linkedin.com/in/luca-mazzoleni-8015b75b,
2026-05-14,Ottimale,85.0,Due Erre,0341 353590,Lombardia,Lecco,https://www.manutenzionelecco.it/,,,
2026-05-14,Ottimale,85.0,Invernizzi Luciano & Figli Spa | Lecco,0341 420209,Lombardia,Lecco,https://www.invernizzilecco.com/,https://www.instagram.com/invernizzi_lecco,,
2026-05-14,Ottimale,80.0,Impresa Edile Garda Quinto,0341 421179,Lombardia,Lecco,http://www.gqimpresaedile.it/,,,
2026-05-14,Ottimale,80.0,Corti Costruzioni Srl,0341 286312,Lombardia,Lecco,http://www.corti.it/,,,
2026-05-14,Ottimale,80.0,Impresa Edile C&C Srl,0341 081969,Lombardia,Lecco,https://impresacec.it/,,,
2026-05-14,Ottimale,80.0,Airoldi Edilizia,0341 243784,Lombardia,Lecco,http://www.airoldiedilizia.com/,,,
2026-05-14,Ottimale,80.0,Pianeta Edilizia,348 364 0748,Lombardia,Lecco,https://pianetaedilizia.net/,,,
2026-05-14,Ottimale,80.0,Micheli Costruzioni s.r.l di Micheli Graziano,339 103 5041,Lombardia,Lecco,https://www.michelicostruzioni.it/,,,
2026-05-14,Ottimale,80.0,Impresa Edile Giordano Srl,0341 591463,Lombardia,Lecco,https://impresaedilegiordano.com/,,,
2026-05-14,Ottimale,80.0,Impresa Edile Piazza Carlo & C. Srl,0341 980355,Lombardia,Lecco,http://www.impresapiazza.it/,,,
2026-05-14,Ottimale,80.0,Impresa Edile Riva Carlo & C.,031 657368,Lombardia,Lecco,https://impresaedilerivacarlo.it/,,,
2026-05-14,Ottimale,80.0,M. & C. Rosario S.N.C. Di Geom. Claudio & Marco Rosario Maria,0341 499170,Lombardia,Lecco,http://www.mcrosario.it/,,,
2026-05-14,Ottimale,80.0,Impresa Costruzioni Edili Losa Lorenzo & C. snc,0341 643495,Lombardia,Lecco,http://www.losalorenzocostruzioni.it/,,,
2026-05-14,Ottimale,80.0,Vassena Costruzioni Snc,0341 550488,Lombardia,Lecco,http://www.vassenacostruzioni.it/,,,
2026-05-14,Ottimale,80.0,Lario Est Edilizia,349 080 0494,Lombardia,Lecco,http://larioestedilizia.it/,,,
2026-05-14,Ottimale,80.0,Corti Costruzioni,0341 540382,Lombardia,Lecco,http://www.corti.it/,,,
2026-05-14,Ottimale,80.0,2001 Costruzioni Srl Di Sironi A.,031 855528,Lombardia,Lecco,http://www.2001costruzioni.it/azienda.html,,,
2026-05-14,Ottimale,80.0,Oliverio Costruzioni Srls,339 896 1357,Lombardia,Lecco,http://www.oliveriocostruzioni.it/,,,
2026-05-14,Ottimale,80.0,Valsecchi Costruzioni Srl,031 655370,Lombardia,Lecco,http://www.costruzionivalsecchi.it/,,,
2026-05-14,Ottimale,80.0,Aldeghi Impianti Srl,0341 284716,Lombardia,Lecco,http://www.aldeghi-impianti.it/,,,
2026-05-14,Ottimale,80.0,I.E.A. srl - Impianti elettrici,0341 367567,Lombardia,Lecco,https://www.ieasrl.com/,,https://www.linkedin.com/company/iea-impiantielettrici,
2026-05-14,Ottimale,80.0,BORGHETTI IMPIANTI,0341 169 1801,Lombardia,Lecco,https://www.borghetti-impianti.it/,,,
2026-05-14,Ottimale,80.0,EL.LE.A. Snc. Impianti Elettrici,0341 360758,Lombardia,Lecco,http://elleaimpianti.it/,,,
2026-05-14,Ottimale,80.0,Mayaplast Ristrutturazione Edile,320 276 2773,Lombardia,Lecco,https://www.mayaplast.it/,,,
2026-05-14,Ottimale,80.0,Edilizia Alta Brianza,348 475 0119,Lombardia,Lecco,https://www.ediliziaaltabrianza.it/,,,
2026-05-14,Ottimale,80.0,Materiale per edilizia lecco - Forniture Edili,039 532 0109,Lombardia,Lecco,https://www.fornitureedili.com/,https://www.instagram.com/fornitureedilibergamolecco,,
2026-05-14,Ottimale,75.0,Nuova TS&C s.r.l.,0341 188 1763,Lombardia,Lecco,http://www.tsccostruzioni.it/,,,
2026-05-14,Ottimale,75.0,L'Idraulico Srl,0341 362251,Lombardia,Lecco,http://www.lidraulicosrl.com/,https://www.instagram.com/lidraulicosrl,,
2026-05-14,Alto,70.0,Blu Costruzioni S.R.L.,0341 497162,Lombardia,Lecco,http://www.blucostruzioni.com/,,,
2026-05-14,Alto,70.0,Costruzioni Edili Sangiorgio srl,031 851474,Lombardia,Lecco,http://www.coedsangiorgio.it/,https://www.instagram.com/costruzioniedilisangiorgio,https://www.linkedin.com/company/costruzioniedilisangiorgiosrl,
2026-05-14,Alto,65.0,Impresa Pietro Carsana & C. Srl,0341 493040,Lombardia,Lecco,http://www.carsana.it/,,,
2026-05-14,Alto,65.0,CpC immobiliare srls,333 891 8423,Lombardia,Lecco,http://www.cpcimmobiliare.it/,,,
2026-05-14,Alto,65.0,Tentori Alessandro Srl,0341 286065,Lombardia,Lecco,http://www.tentorialessandro.com/,https://www.instagram.com/tentorialessandro,,
2026-05-14,Alto,65.0,Edil 2005 s.r.l.,0341 831212,Lombardia,Lecco,https://www.edil2005.it/,,,
2026-05-14,Alto,65.0,Edilpanzeri Srl,0341 541692,Lombardia,Lecco,http://www.edilpanzeri.it/,,,
2026-05-14,Alto,65.0,Villa & Spreafico srl,0341 494411,Lombardia,Lecco,https://villa-spreafico.it/,,,
2026-05-14,Alto,65.0,Contec Srl,0341 255591,Lombardia,Lecco,http://www.contecsrl.it/,,,
2026-05-14,Alto,65.0,EPS Energy Pro System | SMIT Group,0341 287840,Lombardia,Lecco,http://www.epslecco.it/,,,
2026-05-14,Alto,65.0,La Casa a Cuore,346 272 4410,Lombardia,Lecco,https://lacasaacuore.it/,https://www.instagram.com/lacasaacuore.it,https://www.linkedin.com/company/lacasaacuore,
2026-05-14,Alto,65.0,Edilmapi S.N.C.,0341 630047,Lombardia,Lecco,https://edilmapilecco.it/,,,
2026-05-14,Alto,65.0,Bonaiti srl,348 364 0748,Lombardia,Lecco,http://www.bonaitisrl.com/,https://www.instagram.com/squarespace,,
2026-05-14,Alto,60.0,Piantanida Costruzioni,0341 576095,Lombardia,Lecco,,,,
2026-05-14,Alto,60.0,Edil Lario Cad Srl Costruzioni Stradali,039 531 0722,Lombardia,Lecco,,,,
2026-05-14,Alto,60.0,Balossi Mario Costruzioni Srl,0341 285829,Lombardia,Lecco,,,,
2026-05-14,Alto,60.0,Ballabio Costruzioni Srl,338 577 7007,Lombardia,Lecco,,,,
2026-05-14,Alto,60.0,M.M.C. Costruzioni Srl,0341 450567,Lombardia,Lecco,,,,
2026-05-14,Alto,60.0,Fr.impianti Elettrici,0341 286257,Lombardia,Lecco,,,,
2026-05-14,Alto,60.0,Ri-Lan Costruzioni Edili Srl,0341 680392,Lombardia,Lecco,,,,
2026-05-14,Alto,55.0,Ristrutturazioni edili lecco - Montanelli Franco,340 770 1969,Lombardia,Lecco,https://impresaedilemontanelli.it/,,,
2026-05-14,Alto,55.0,IMPRESA BOLIS AURELIO,0341 367434,Lombardia,Lecco,,,,
2026-05-14,Alto,55.0,Gilardi Costruzioni Srl,0341 285466,Lombardia,Lecco,http://www.gilardicostruzioni.it/,,,
2026-05-14,Alto,55.0,Studio Ingegneria Impiantistica,0341 282334,Lombardia,Lecco,https://www.ingegneriaimpiantistica.it/,,,
2026-05-14,Alto,55.0,Vitali Michele Impianti Elettrici Lecco,0341 284267,Lombardia,Lecco,http://www.michelevitali.it/,,,
2026-05-15,Ottimale,100.0,Preve Costruzioni S.P.A.,0171 752601,Piemonte,Cuneo,http://www.prevecostruzioni.com/,,,
2026-05-15,Ottimale,100.0,Giuggia Costruzioni,0174 597529,Piemonte,Cuneo,http://www.giuggia.com/,,,
2026-05-15,Ottimale,100.0,Impresa Edile - RGI Costruzioni Edili Di Ruggerone Geom. Isacco,327 575 7151,Piemonte,Novara,http://www.rgicostruzioniedili.it/,,,
2026-05-15,Ottimale,100.0,Impianti W Tecnica,0321 463653,Piemonte,Novara,http://www.impiantiwtecnica.it/,,,
2026-05-15,Ottimale,100.0,Fd Impianti Srl,0321 657353,Piemonte,Novara,https://www.fd-impianti.it/,,,
2026-05-15,Ottimale,100.0,Arba Costruzioni Srl,324 909 1012,Piemonte,Novara,https://www.arbacostruzionisrl.it/,,,
2026-05-15,Ottimale,100.0,Impresa Edile De.Bo 3 S.r.l. Cristian Borghese,0321 806443,Piemonte,Novara,http://www.debo3.eu/,https://www.instagram.com/de.bo3_srl,,
2026-05-15,Ottimale,90.0,Fantino Costruzioni Spa,0171 692810,Piemonte,Cuneo,https://www.fantinospa.it/,https://www.instagram.com/fantino_costruzioni_impresa,https://www.linkedin.com/company/fantino-costruzioni-s,
2026-05-15,Ottimale,90.0,Pianfei Costruzioni,338 481 8837,Piemonte,Cuneo,http://www.pianfeicostruzioni.it/,https://www.instagram.com/pianfeicostruzionisrl,,
2026-05-15,Ottimale,90.0,Ghirardi Ristrutturazioni,335 527 0976,Piemonte,Cuneo,http://www.ghirardisrl.it/,,,
2026-05-15,Ottimale,90.0,Impresa Edile Sordello,392 581 2301,Piemonte,Cuneo,https://www.impresaedilesordello.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,,,
2026-05-15,Ottimale,90.0,Editel S.p.a. - Impresa di Costruzioni,0174 788100,Piemonte,Cuneo,https://www.editelspa.it/,https://www.instagram.com/editelspa,https://www.linkedin.com/company/editel-impresa-di-costruzioni,
2026-05-15,Ottimale,90.0,Ramondetti Impianti Srl,0174 585860,Piemonte,Cuneo,http://www.ramondetti.it/,,,
2026-05-15,Ottimale,90.0,Gasia Costruzioni,351 766 0080,Piemonte,Novara,https://www.gasiacostruzioni.it/,,,
2026-05-15,Ottimale,90.0,LP srl impresa edile,0321 151 2741,Piemonte,Novara,https://www.lpsrls.com/index.php,,,
2026-05-15,Ottimale,90.0,Gruppo Costruzioni Generali dal 1988,0321 183 5988,Piemonte,Novara,https://gruppocostruzionigenerali.it/?fbclid=PAAaZ0budEpYuXx_WOhND1W_SiSKAz7eg_TWt7zkVmvQB28Zz-PxMTLlY-dzQ,https://www.instagram.com/gruppocostruzionigenerali,,
2026-05-15,Ottimale,90.0,TM Impianti Elettrici Novara elettricista PRONTO INTERVENTO H24,334 242 6840,Piemonte,Novara,http://www.tmimpiantinovara.it/,,,
2026-05-15,Ottimale,90.0,Basilico Impianti Srl,0321 478166,Piemonte,Novara,https://www.basilicoimpianti.it/,https://www.instagram.com/basilico_impianti_srl,,
2026-05-15,Ottimale,90.0,Novara Impianti 3s srl,0321 466163,Piemonte,Novara,http://www.novaraimpianti.it/,,,
2026-05-15,Ottimale,85.0,"MEI Controsoffitti, cartongesso, isolamenti",328 643 8548,Piemonte,Cuneo,https://www.meicontrosoffitti.it/,https://www.instagram.com/mei_controsoffitticartongesso,,
2026-05-15,Ottimale,85.0,Giordano & C. Spa,0171 381201,Piemonte,Cuneo,https://www.giordanocompany.it/,,,
2026-05-15,Ottimale,85.0,ICOS SRL,0321 691891,Piemonte,Novara,https://icosimpresa.com/,https://www.instagram.com/icoscostruzioni,https://www.linkedin.com/company/i-co-s-s-r-l,
2026-05-15,Ottimale,85.0,GC CANTIERI SRL,0321 151 0387,Piemonte,Novara,https://www.gccantieri.com/,https://www.instagram.com/gc.chiese,,
2026-05-15,Ottimale,85.0,Impresa Cardani Francesco S.r.l.,0321 691142,Piemonte,Novara,https://www.impresacardani.it/,,,
2026-05-15,Ottimale,85.0,REM SERVICE S.R.L.S.,351 856 4995,Piemonte,Novara,https://rem-service.it/,,,
2026-05-15,Ottimale,85.0,Elettricista Novara Matteo 24H,0321 159 0078,Piemonte,Novara,http://elettricistanovaramatteo.24e.it/,,,
2026-05-15,Ottimale,85.0,Energy Systems,345 486 8658,Piemonte,Novara,http://www.energysystemsitalia.it/,https://www.instagram.com/_energy_systems,,
2026-05-15,Ottimale,85.0,Mancin S.r.l.,0321 451689,Piemonte,Novara,http://www.dittamancin.it/,,,
2026-05-15,Ottimale,85.0,La Mattonella,338 582 1581,Piemonte,Novara,https://www.lamattonellanovara.it/,,,
2026-05-15,Ottimale,85.0,Smea Commerciale,0321 694762,Piemonte,Novara,https://www.smeacommerciale.com/,,,
2026-05-15,Ottimale,85.0,HABIMAT Cameroni Materiali Edili S.p.a. SHOWROOM,0321 402130,Piemonte,Novara,https://habimat.it/un-portfolio/habimat-cameroni/,https://www.instagram.com/habimat.italia,,
2026-05-15,Ottimale,80.0,Impresa Edile Ponzo,0171 402368,Piemonte,Cuneo,http://www.impresaponzo.it/,,,
2026-05-15,Ottimale,80.0,Fantino Costruzioni (S.P.A.),0171 611481,Piemonte,Cuneo,https://www.fantinospa.it/,https://www.instagram.com/fantino_costruzioni_impresa,https://www.linkedin.com/company/fantino-costruzioni-s,
2026-05-15,Ottimale,80.0,Edilmargaria Impresa Edile,348 370 6810,Piemonte,Cuneo,http://www.edilmargaria.com/,https://www.instagram.com/edilmargaria,,
2026-05-15,Ottimale,80.0,Cuneo Edile,0171 689003,Piemonte,Cuneo,http://www.cuneocalcestruzzi.com/,,,
2026-05-15,Ottimale,80.0,Silato Costruzioni di Silato Ugo,335 546 0654,Piemonte,Cuneo,https://www.silatocostruzioni.it/,,https://www.linkedin.com/in/ugo-silato,
2026-05-15,Ottimale,80.0,La Passatore Costruzioni Srl,0171 682719,Piemonte,Cuneo,https://lapassatore.it/,,,
2026-05-15,Ottimale,80.0,Edil Costruzioni Srl,0175 72238,Piemonte,Cuneo,https://www.edilcostruzioni-cn.it/,,,
2026-05-15,Ottimale,80.0,Aimo Costruzioni,339 246 5960,Piemonte,Cuneo,https://aimocostruzioni.it/,,,
2026-05-15,Ottimale,80.0,Costamagna Costruzioni,0174 66167,Piemonte,Cuneo,http://www.costamagnacostruzioni.it/,,,
2026-05-15,Ottimale,80.0,Sola Costruzioni s.r.l.,0171 403564,Piemonte,Cuneo,http://www.solacostruzioni.it/,,,
2026-05-15,Ottimale,80.0,EsseBiEdil - Ristrutturazioni,340 781 2928,Piemonte,Cuneo,http://www.essebiedil.it/,,,
2026-05-15,Ottimale,80.0,Dutto Impianti,335 536 4378,Piemonte,Cuneo,https://duttoimpiantielettrici.it/,,,
2026-05-15,Ottimale,80.0,"Parola Impianti srl di Parola, Secchino e Tassone",348 223 2405,Piemonte,Cuneo,https://www.parolaimpianti.it/,,,
2026-05-15,Ottimale,80.0,AM IMPIANTI ELETTRICI,329 226 8323,Piemonte,Cuneo,https://www.amimpiantielettricisrl.it/,,,
2026-05-15,Ottimale,80.0,Brignone Impianti,0171 946087,Piemonte,Cuneo,http://www.brignoneimpianti.it/,,,
2026-05-15,Ottimale,80.0,Bertone Costruzioni S.r.l.,0171 734293,Piemonte,Cuneo,https://bertonecostruzioni.it/,https://www.instagram.com/bertone_costruzioni_srl,,
2026-05-15,Ottimale,80.0,Edilizia Guido - Impresa Edile,349 685 7457,Piemonte,Novara,https://www.ediliziaguido.com/,,,
2026-05-15,Ottimale,80.0,Stangalino Costruzioni S.R.L.,0321 463232,Piemonte,Novara,http://www.stangalinocostruzioni.it/,https://www.instagram.com/stangalinocostruzioni,,
2026-05-15,Ottimale,80.0,EDILE VSGM S.r.l,0321 391272,Piemonte,Novara,http://edilevsgm.it/,https://www.instagram.com/edilevsgm_srl,,
2026-05-15,Ottimale,80.0,Adler Srl - Costruzioni e Immobiliare,0321 085330,Piemonte,Novara,https://www.adlersrl.com/,https://www.instagram.com/adler_srl_novara,,
2026-05-15,Ottimale,80.0,Lochetti Costruzioni,0321 31310,Piemonte,Novara,http://www.lochetticostruzioni.it/,,,
2026-05-15,Ottimale,80.0,Frola Group Costruzioni,0321 450228,Piemonte,Novara,http://www.frolagroup.it/,https://www.instagram.com/frolagroupcostruzioni,,
2026-05-15,Ottimale,80.0,Edile 2M S.r.l.,348 420 1049,Piemonte,Novara,http://www.edile2m.it/,,,
2026-05-15,Ottimale,80.0,Costruzioni De Novara S.R.L.,0331 301549,Piemonte,Novara,https://www.costruzionidenovara.com/,,,
2026-05-15,Ottimale,80.0,LignoArt Case Prefabbricate e Bioedilizia Novara,351 830 0251,Piemonte,Novara,http://lignoart.it/,,,
2026-05-15,Ottimale,80.0,DM IMPIANTI Srlu- Termoidraulica e Condizionamento,347 178 9026,Piemonte,Novara,http://www.dmimpiantinovara.it/,https://www.instagram.com/dmimpiantinovara,,
2026-05-15,Ottimale,80.0,IDRAULICO - Novara - I.d. Impianti di Abbate Carmelo S.r.l. a socio unico,335 691 3696,Piemonte,Novara,,,,
2026-05-15,Ottimale,80.0,Amv Impianti Srls,334 674 7433,Piemonte,Novara,http://idraulicotrecate.com/,,,
2026-05-15,Ottimale,80.0,Energy Impianti di Giovanni Bruno,348 365 6478,Piemonte,Novara,https://www.energyimpiantinovara.it/,,,
2026-05-15,Ottimale,80.0,Arkè Impianti S.r.l.,0321 033914,Piemonte,Novara,http://www.arkeimpianti.it/,,,
2026-05-15,Ottimale,80.0,Petazzi Costruzioni Srl,0344 32812,Piemonte,Novara,https://www.petazzicostruzioni.com/,,,
2026-05-15,Ottimale,80.0,Edilizia&Cartongesso,327 763 6925,Piemonte,Novara,https://www.ediliziacartongessocameri.com/,,,
2026-05-15,Ottimale,75.0,Cornaglia Fratelli,0171 610756,Piemonte,Cuneo,http://www.cornagliafratelli.it/,https://www.instagram.com/cornagliafratelli,,
2026-05-15,Ottimale,75.0,Somoter,0171 266268,Piemonte,Cuneo,https://somoter.com/,,,
2026-05-15,Ottimale,75.0,Cieb Nuova Srl,0172 68216,Piemonte,Cuneo,http://www.cieb.it/,,,
2026-05-15,Ottimale,75.0,"Ghinamo Ascensori - Ascensori, Montacarichi, Piattaforme - Cuneo",0171 402093,Piemonte,Cuneo,https://www.ghinamoascensori.com/,,,
2026-05-15,Ottimale,75.0,Alpa Elettrica SRL,0175 759051,Piemonte,Cuneo,http://www.alpaelettrica.it/,,,
2026-05-15,Ottimale,75.0,Nuova Edilpernate S.r.l.,0321 517895,Piemonte,Novara,https://www.nuovaedilpernate.it/,,,
2026-05-15,Ottimale,75.0,Gruppo Serra,0321 863242,Piemonte,Novara,https://www.grupposerra.eu/,,,
2026-05-15,Ottimale,75.0,Centauro,0321 616266,Piemonte,Novara,https://www.impresacentauro.net/,,,
2026-05-15,Ottimale,75.0,Fincimec (S.P.A.),0321 691139,Piemonte,Novara,http://fincimecimpianti.com/,,https://www.linkedin.com/company/fincimec-s,
2026-05-15,Ottimale,75.0,Edificatrice Uno (Soc. Coop. R. L.),0321 399326,Piemonte,Novara,http://www.edificatriceuno.it/,,,
2026-05-15,Ottimale,75.0,Mercalli Srl,0321 622123,Piemonte,Novara,https://www.mercalliimpianti.com/,,https://www.linkedin.com/company/mercallisrl,
2026-05-15,Ottimale,75.0,Duotermica S.r.l. Novara,0321 626316,Piemonte,Novara,http://www.duotermica.it/,https://www.instagram.com/bitermica_duotermica,,
2026-05-15,Ottimale,75.0,Impresa Arlunno Carlo,0163 840130,Piemonte,Novara,https://www.arlunnocarlo.com/,,,
2026-05-15,Alto,70.0,Rittano Fabrizio Ristrutturazioni E Manutenzioni Edili,338 584 6845,Piemonte,Cuneo,https://www.rittanofabrizio.it/,,,
2026-05-15,Alto,70.0,Massucco Costruzioni Srl,800 060 303,Piemonte,Cuneo,http://www.massuccocostruzioni.com/,,,
2026-05-15,Alto,70.0,Impresa edile M & M,366 208 6685,Piemonte,Novara,,,,
2026-05-15,Alto,70.0,Impresa Edile Ndoci Dritan,328 140 6128,Piemonte,Novara,https://www.impresandoci.it/,,,
2026-05-15,Alto,65.0,I.C.E.L.S.A. S.p.a.,0171 67035,Piemonte,Cuneo,http://www.icelsacostruzionicuneo.it/,,,
2026-05-15,Alto,65.0,Cuneo Calcestruzzi,0171 689003,Piemonte,Cuneo,http://www.cuneocalcestruzzi.com/,,,
2026-05-15,Alto,65.0,Cuneo Asfalti Sas Di Rizzato Claudio & C. Impermeabilizzazioni,338 822 5885,Piemonte,Cuneo,http://www.cuneoasfalti.com/,,,
2026-05-15,Alto,65.0,Orchidea S.R.L.,339 676 4440,Piemonte,Cuneo,https://www.orchideasrl.com/,,,
2026-05-15,Alto,65.0,Cismondi Commerciale,0171 690800,Piemonte,Cuneo,http://www.cismondisas.com/,,,
2026-05-15,Alto,65.0,Edilscavi S.r.l.,0171 403368,Piemonte,Cuneo,http://www.edilscavicuneo.it/,,,
2026-05-15,Alto,65.0,Caroni S.p.a.,0171 64555,Piemonte,Cuneo,http://www.caroni.it/,,,
2026-05-15,Alto,65.0,S.M.T.,0171 689003,Piemonte,Cuneo,http://www.cuneocalcestruzzi.com/,,,
2026-05-15,Alto,65.0,Edilvetta,0174 597522,Piemonte,Cuneo,https://www.edilvetta.com/,,,
2026-05-15,Alto,65.0,Studio Tecnico Cuminetti Giorgio,347 442 0285,Piemonte,Cuneo,https://www.facebook.com/EdiliziaSuMisura,,,
2026-05-15,Alto,65.0,Decoralpi,335 833 2431,Piemonte,Cuneo,https://www.decoralpi.it/,,,
2026-05-15,Alto,65.0,Costrunet Srl,0172 86262,Piemonte,Cuneo,http://www.costrunet.com/,https://www.instagram.com/costrunet,https://www.linkedin.com/in/paolo-candellero-045a42b4,
2026-05-15,Alto,65.0,Edil Art,0321 453855,Piemonte,Novara,http://www.impresaedilart.eu/,https://www.instagram.com/edilarts.a.s,,
2026-05-15,Alto,65.0,Edil Coim,0321 390265,Piemonte,Novara,https://www.edilcoimsrl.com/,,,
2026-05-15,Alto,65.0,F.lli Di Maggio Srl,0321 650265,Piemonte,Novara,http://www.impresadimaggiosrl.com/,,,
2026-05-15,Alto,65.0,Tommy S.r.l.,0321 414148,Piemonte,Novara,https://www.tommysrl.it/,https://www.instagram.com/impresa.tommy,,
2026-05-15,Alto,65.0,Impresa Brustia Srl,0321 465450,Piemonte,Novara,http://www.impresabrustia.it/,,,
